# dimensionless total [l(l+1)/2pi] C_l's
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 2192       1.851217190026e-11       8.286824498683e-13      -5.787725403787e-14       0.000000000000e+00       2.512466746329e-16       4.300682859396e-17       7.522369367174e-18 
 2193       1.841652245718e-11       8.323079402509e-13      -6.580401785890e-14       0.000000000000e+00       2.507138824856e-16       4.260524543865e-17       7.525093372116e-18 
 2194       1.832186445951e-11       8.358821114626e-13      -7.401584142526e-14       0.000000000000e+00       2.501823513573e-16       4.220580413363e-17       7.526315313470e-18 
 2195       1.822820785821e-11       8.394034873072e-13      -8.250672659649e-14       0.000000000000e+00       2.496520781289e-16       4.180848890159e-17       7.526095835798e-18 
 2196       1.813556263212e-11       8.428705866202e-13      -9.127065131181e-14       0.000000000000e+00       2.491230596544e-16       4.141328388779e-17       7.524495815906e-18 
 2197       1.804393878803e-11       8.462819232639e-13      -1.003015695622e-13       0.000000000000e+00       2.485952927611e-16       4.102017316005e-17       7.521576363110e-18 
 2198       1.795334636064e-11       8.496360061217e-13      -1.095934113624e-13       0.000000000000e+00       2.480687742491e-16       4.062914070857e-17       7.517398819504e-18 
 2199       1.786379541264e-11       8.529313390924e-13      -1.191400827229e-13       0.000000000000e+00       2.475435008913e-16       4.024017044589e-17       7.512024760233e-18 
 2200       1.777529603474e-11       8.561664210851e-13      -1.289354656218e-13       0.000000000000e+00       2.470194694337e-16       3.985324620680e-17       7.505515993756e-18 
 2201       1.768785834567e-11       8.593397460134e-13      -1.389734179769e-13       0.000000000000e+00       2.464966765953e-16       3.946835174818e-17       7.497934562119e-18 
 2202       1.760149249222e-11       8.624498027901e-13      -1.492477736181e-13       0.000000000000e+00       2.459751190675e-16       3.908547074898e-17       7.489342741223e-18 
 2203       1.751620864926e-11       8.654950753214e-13      -1.597523422585e-13       0.000000000000e+00       2.454547935149e-16       3.870458681006e-17       7.479803041088e-18 
 2204       1.743201701980e-11       8.684740425019e-13      -1.704809094674e-13       0.000000000000e+00       2.449356965747e-16       3.832568345414e-17       7.469378206130e-18 
 2205       1.734892783498e-11       8.713851782087e-13      -1.814272366415e-13       0.000000000000e+00       2.444178248568e-16       3.794874412567e-17       7.458131215422e-18 
 2206       1.726695135412e-11       8.742269512959e-13      -1.925850609775e-13       0.000000000000e+00       2.439011749439e-16       3.757375219077e-17       7.446125282967e-18 
 2207       1.718609786475e-11       8.769978255894e-13      -2.039480954436e-13       0.000000000000e+00       2.433857433912e-16       3.720069093709e-17       7.433423857964e-18 
 2208       1.710637768262e-11       8.796962598813e-13      -2.155100287519e-13       0.000000000000e+00       2.428715267265e-16       3.682954357375e-17       7.420090625080e-18 
 2209       1.702780115174e-11       8.823207079242e-13      -2.272645253301e-13       0.000000000000e+00       2.423585214504e-16       3.646029323123e-17       7.406189504714e-18 
 2210       1.695037864442e-11       8.848696184259e-13      -2.392052252938e-13       0.000000000000e+00       2.418467240357e-16       3.609292296126e-17       7.391784653269e-18 
 2211       1.687412056128e-11       8.873414350438e-13      -2.513257444182e-13       0.000000000000e+00       2.413361309279e-16       3.572741573675e-17       7.376940463422e-18 
 2212       1.679903733128e-11       8.897345963797e-13      -2.636196741103e-13       0.000000000000e+00       2.408267385450e-16       3.536375445168e-17       7.361721564388e-18 
 2213       1.672513941176e-11       8.920475359737e-13      -2.760805813809e-13       0.000000000000e+00       2.403185432772e-16       3.500192192100e-17       7.346192822192e-18 
 2214       1.665243728846e-11       8.942786822994e-13      -2.887020088164e-13       0.000000000000e+00       2.398115414872e-16       3.464190088052e-17       7.330419339937e-18 
 2215       1.658094147554e-11       8.964264587580e-13      -3.014774745509e-13       0.000000000000e+00       2.393057295101e-16       3.428367398687e-17       7.314466458071e-18 
 2216       1.651066251564e-11       8.984892836728e-13      -3.144004722386e-13       0.000000000000e+00       2.388011036533e-16       3.392722381733e-17       7.298399754659e-18 
 2217       1.644161097987e-11       9.004655702838e-13      -3.274644710249e-13       0.000000000000e+00       2.382976601964e-16       3.357253286978e-17       7.282285045649e-18 
 2218       1.637379746787e-11       9.023537267424e-13      -3.406629155195e-13       0.000000000000e+00       2.377953953911e-16       3.321958356261e-17       7.266188385141e-18 
 2219       1.630723260779e-11       9.041521561054e-13      -3.539892257673e-13       0.000000000000e+00       2.372943054616e-16       3.286835823457e-17       7.250176065656e-18 
 2220       1.624192705640e-11       9.058592563300e-13      -3.674367972214e-13       0.000000000000e+00       2.367943866039e-16       3.251883914473e-17       7.234314618404e-18 
 2221       1.617788860562e-11       9.074736881643e-13      -3.809991071379e-13       0.000000000000e+00       2.362956352183e-16       3.217102076809e-17       7.218660301142e-18 
 2222       1.611511348151e-11       9.089951807606e-13      -3.946700345854e-13       0.000000000000e+00       2.357980486059e-16       3.182494677119e-17       7.203227485468e-18 
 2223       1.605359498801e-11       9.104237313610e-13      -4.084435424890e-13       0.000000000000e+00       2.353016242764e-16       3.148067328003e-17       7.188020061686e-18 
 2224       1.599332639512e-11       9.117593378850e-13      -4.223135713736e-13       0.000000000000e+00       2.348063597165e-16       3.113825660668e-17       7.173041932314e-18 
 2225       1.593430093885e-11       9.130019989301e-13      -4.362740393378e-13       0.000000000000e+00       2.343122523898e-16       3.079775324948e-17       7.158297012096e-18 
 2226       1.587651182118e-11       9.141517137729e-13      -4.503188420287e-13       0.000000000000e+00       2.338192997370e-16       3.045921989323e-17       7.143789228017e-18 
 2227       1.581995221003e-11       9.152084823702e-13      -4.644418526167e-13       0.000000000000e+00       2.333274991757e-16       3.012271340940e-17       7.129522519311e-18 
 2228       1.576461523919e-11       9.161723053601e-13      -4.786369217700e-13       0.000000000000e+00       2.328368481002e-16       2.978829085636e-17       7.115500837481e-18 
 2229       1.571049400831e-11       9.170431840628e-13      -4.928978776288e-13       0.000000000000e+00       2.323473438819e-16       2.945600947953e-17       7.101728146305e-18 
 2230       1.565758158283e-11       9.178211204815e-13      -5.072185257805e-13       0.000000000000e+00       2.318589838688e-16       2.912592671164e-17       7.088208421855e-18 
 2231       1.560587099397e-11       9.185061173040e-13      -5.215926492339e-13       0.000000000000e+00       2.313717653860e-16       2.879810017288e-17       7.074945652505e-18 
 2232       1.555535523864e-11       9.190981779031e-13      -5.360140083939e-13       0.000000000000e+00       2.308856857349e-16       2.847258767113e-17       7.061943838949e-18 
 2233       1.550602727945e-11       9.195973063380e-13      -5.504763410361e-13       0.000000000000e+00       2.304007421942e-16       2.814944720217e-17       7.049206994209e-18 
 2234       1.545788004464e-11       9.200035073551e-13      -5.649733622813e-13       0.000000000000e+00       2.299169320187e-16       2.782873694987e-17       7.036739143652e-18 
 2235       1.541090642804e-11       9.203167863894e-13      -5.794987645702e-13       0.000000000000e+00       2.294342524404e-16       2.751051528637e-17       7.024544325001e-18 
 2236       1.536509928904e-11       9.205371495647e-13      -5.940462176379e-13       0.000000000000e+00       2.289527006676e-16       2.719484077235e-17       7.012626588348e-18 
 2237       1.532045145252e-11       9.206646036957e-13      -6.086093684885e-13       0.000000000000e+00       2.284722738852e-16       2.688177215715e-17       7.000989996169e-18 
 2238       1.527695570886e-11       9.206991562882e-13      -6.231818413698e-13       0.000000000000e+00       2.279929692548e-16       2.657136837903e-17       6.989638623334e-18 
 2239       1.523460481382e-11       9.206408155404e-13      -6.377572377478e-13       0.000000000000e+00       2.275147839145e-16       2.626368856535e-17       6.978576557123e-18 
 2240       1.519339148858e-11       9.204895903439e-13      -6.523291362813e-13       0.000000000000e+00       2.270377149788e-16       2.595879203278e-17       6.967807897235e-18 
 2241       1.515330841965e-11       9.202454902849e-13      -6.668910927963e-13       0.000000000000e+00       2.265617595390e-16       2.565673828749e-17       6.957336755806e-18 
 2242       1.511434825884e-11       9.199085256450e-13      -6.814366402611e-13       0.000000000000e+00       2.260869146623e-16       2.535758702538e-17       6.947167257420e-18 
 2243       1.507650362321e-11       9.194787074020e-13      -6.959592887601e-13       0.000000000000e+00       2.256131773928e-16       2.506139813225e-17       6.937303539120e-18 
 2244       1.503976709504e-11       9.189560472316e-13      -7.104525254694e-13       0.000000000000e+00       2.251405447506e-16       2.476823168402e-17       6.927749750424e-18 
 2245       1.500413122179e-11       9.183405575078e-13      -7.249098146304e-13       0.000000000000e+00       2.246690137324e-16       2.447814794693e-17       6.918510053334e-18 
 2246       1.496958851605e-11       9.176322513041e-13      -7.393245975249e-13       0.000000000000e+00       2.241985813112e-16       2.419120737775e-17       6.909588622356e-18 
 2247       1.493613145548e-11       9.168311423947e-13      -7.536902924499e-13       0.000000000000e+00       2.237292444361e-16       2.390747062395e-17       6.900989644506e-18 
 2248       1.490375248282e-11       9.159372452552e-13      -7.680002946914e-13       0.000000000000e+00       2.232610000325e-16       2.362699852397e-17       6.892717319326e-18 
 2249       1.487244400579e-11       9.149505750640e-13      -7.822479765000e-13       0.000000000000e+00       2.227938450021e-16       2.334985210734e-17       6.884775858896e-18 
 2250       1.484219839708e-11       9.138711477029e-13      -7.964266870646e-13       0.000000000000e+00       2.223277762227e-16       2.307609259494e-17       6.877169487851e-18 
 2251       1.481300799431e-11       9.126989797585e-13      -8.105297524876e-13       0.000000000000e+00       2.218627905483e-16       2.280578139918e-17       6.869902443388e-18 
 2252       1.478486509997e-11       9.114340885229e-13      -8.245504757591e-13       0.000000000000e+00       2.213988848090e-16       2.253898012423e-17       6.862978975282e-18 
 2253       1.475776198138e-11       9.100764919951e-13      -8.384821367317e-13       0.000000000000e+00       2.209360558110e-16       2.227575056616e-17       6.856403345900e-18 
 2254       1.473169087068e-11       9.086262088816e-13      -8.523179920951e-13       0.000000000000e+00       2.204743003365e-16       2.201615471321e-17       6.850179830212e-18 
 2255       1.470664396475e-11       9.070832585976e-13      -8.660512753504e-13       0.000000000000e+00       2.200136151436e-16       2.176025474597e-17       6.844312715806e-18 
 2256       1.468261342517e-11       9.054476612681e-13      -8.796751967852e-13       0.000000000000e+00       2.195539969667e-16       2.150811303755e-17       6.838806302900e-18 
 2257       1.465959137820e-11       9.037194377290e-13      -8.931829434476e-13       0.000000000000e+00       2.190954425160e-16       2.125979215385e-17       6.833664904353e-18 
 2258       1.463756991474e-11       9.018986095277e-13      -9.065676791213e-13       0.000000000000e+00       2.186379484774e-16       2.101535485369e-17       6.828892845681e-18 
 2259       1.461654109026e-11       8.999851989246e-13      -9.198225442999e-13       0.000000000000e+00       2.181815115131e-16       2.077486408906e-17       6.824494465071e-18 
 2260       1.459649554211e-11       8.979794198102e-13      -9.329412847107e-13       0.000000000000e+00       2.177261284521e-16       2.053836401622e-17       6.820463462232e-18 
 2261       1.457741833169e-11       8.958822518076e-13      -9.459201413865e-13       0.000000000000e+00       2.172717968656e-16       2.030582289424e-17       6.816750869536e-18 
 2262       1.455929307527e-11       8.936948698909e-13      -9.587559727870e-13       0.000000000000e+00       2.168185144957e-16       2.007718981697e-17       6.813296873422e-18 
 2263       1.454210332409e-11       8.914184538127e-13      -9.714456273505e-13       0.000000000000e+00       2.163662790643e-16       1.985241366827e-17       6.810041446485e-18 
 2264       1.452583256437e-11       8.890541881085e-13      -9.839859434834e-13       0.000000000000e+00       2.159150882729e-16       1.963144312183e-17       6.806924347231e-18 
 2265       1.451046421716e-11       8.866032621033e-13      -9.963737495495e-13       0.000000000000e+00       2.154649398031e-16       1.941422664086e-17       6.803885119847e-18 
 2266       1.449598163830e-11       8.840668699165e-13      -1.008605863859e-12       0.000000000000e+00       2.150158313160e-16       1.920071247788e-17       6.800863093956e-18 
 2267       1.448236811832e-11       8.814462104673e-13      -1.020679094659e-12       0.000000000000e+00       2.145677604525e-16       1.899084867447e-17       6.797797384389e-18 
 2268       1.446960688241e-11       8.787424874808e-13      -1.032590240122e-12       0.000000000000e+00       2.141207248332e-16       1.878458306103e-17       6.794626890938e-18 
 2269       1.445768109031e-11       8.759569094928e-13      -1.044336088334e-12       0.000000000000e+00       2.136747220582e-16       1.858186325653e-17       6.791290298129e-18 
 2270       1.444657383624e-11       8.730906898558e-13      -1.055913417286e-12       0.000000000000e+00       2.132297497075e-16       1.838263666828e-17       6.787726074976e-18 
 2271       1.443626814883e-11       8.701450467444e-13      -1.067318994863e-12       0.000000000000e+00       2.127858053406e-16       1.818685049166e-17       6.783872474751e-18 
 2272       1.442674699106e-11       8.671212031605e-13      -1.078549578832e-12       0.000000000000e+00       2.123428864965e-16       1.799445170990e-17       6.779667534741e-18 
 2273       1.441799326015e-11       8.640203869394e-13      -1.089601916834e-12       0.000000000000e+00       2.119009906938e-16       1.780538709384e-17       6.775049076014e-18 
 2274       1.440998978752e-11       8.608438307547e-13      -1.100472746368e-12       0.000000000000e+00       2.114601154307e-16       1.761960320168e-17       6.769954703184e-18 
 2275       1.440271933871e-11       8.575927721240e-13      -1.111158794787e-12       0.000000000000e+00       2.110202581847e-16       1.743704637870e-17       6.764321804168e-18 
 2276       1.439616461327e-11       8.542684534146e-13      -1.121656779283e-12       0.000000000000e+00       2.105814164131e-16       1.725766275709e-17       6.758087549955e-18 
 2277       1.439030824475e-11       8.508721218488e-13      -1.131963406879e-12       0.000000000000e+00       2.101435875522e-16       1.708139825564e-17       6.751188894364e-18 
 2278       1.438513280057e-11       8.474050295096e-13      -1.142075374414e-12       0.000000000000e+00       2.097067690180e-16       1.690819857954e-17       6.743562573810e-18 
 2279       1.438062078195e-11       8.438684333458e-13      -1.151989368539e-12       0.000000000000e+00       2.092709582060e-16       1.673800922012e-17       6.735145107066e-18 
 2280       1.437675462388e-11       8.402635951781e-13      -1.161702065699e-12       0.000000000000e+00       2.088361524906e-16       1.657077545458e-17       6.725872795026e-18 
 2281       1.437351669501e-11       8.365917817039e-13      -1.171210132129e-12       0.000000000000e+00       2.084023492261e-16       1.640644234581e-17       6.715681720468e-18 
 2282       1.437088929756e-11       8.328542645034e-13      -1.180510223838e-12       0.000000000000e+00       2.079695457456e-16       1.624495474209e-17       6.704507747814e-18 
 2283       1.436885466729e-11       8.290523200450e-13      -1.189598986603e-12       0.000000000000e+00       2.075377393618e-16       1.608625727686e-17       6.692286522900e-18 
 2284       1.436739497338e-11       8.251872296903e-13      -1.198473055953e-12       0.000000000000e+00       2.071069273664e-16       1.593029436851e-17       6.678953472729e-18 
 2285       1.436649231841e-11       8.212602797004e-13      -1.207129057165e-12       0.000000000000e+00       2.066771070306e-16       1.577701022008e-17       6.664443805245e-18 
 2286       1.436612873823e-11       8.172727612407e-13      -1.215563605247e-12       0.000000000000e+00       2.062482756045e-16       1.562634881906e-17       6.648692509086e-18 
 2287       1.436628620191e-11       8.132259703868e-13      -1.223773304931e-12       0.000000000000e+00       2.058204303177e-16       1.547825393714e-17       6.631634353352e-18 
 2288       1.436694661167e-11       8.091212081299e-13      -1.231754750662e-12       0.000000000000e+00       2.053935683785e-16       1.533266912995e-17       6.613203887368e-18 
 2289       1.436809180281e-11       8.049597803823e-13      -1.239504526585e-12       0.000000000000e+00       2.049676869746e-16       1.518953773682e-17       6.593335440445e-18 
 2290       1.436970354360e-11       8.007429979829e-13      -1.247019206539e-12       0.000000000000e+00       2.045427832728e-16       1.504880288056e-17       6.571963121643e-18 
 2291       1.437176353526e-11       7.964721767027e-13      -1.254295354040e-12       0.000000000000e+00       2.041188544189e-16       1.491040746718e-17       6.549020819537e-18 
 2292       1.437425341184e-11       7.921486372503e-13      -1.261329522277e-12       0.000000000000e+00       2.036958975375e-16       1.477429418569e-17       6.524442201976e-18 
 2293       1.437715474017e-11       7.877737052774e-13      -1.268118254096e-12       0.000000000000e+00       2.032739097325e-16       1.464040550781e-17       6.498160715846e-18 
 2294       1.438044901976e-11       7.833487113843e-13      -1.274658081993e-12       0.000000000000e+00       2.028528880866e-16       1.450868368777e-17       6.470109586837e-18 
 2295       1.438411768278e-11       7.788749911256e-13      -1.280945528101e-12       0.000000000000e+00       2.024328296616e-16       1.437907076203e-17       6.440221819201e-18 
 2296       1.438814209392e-11       7.743538850152e-13      -1.286977104181e-12       0.000000000000e+00       2.020137314980e-16       1.425150854906e-17       6.408430195518e-18 
 2297       1.439250355035e-11       7.697867385324e-13      -1.292749311609e-12       0.000000000000e+00       2.015955906154e-16       1.412593864908e-17       6.374667276459e-18 
 2298       1.439718328164e-11       7.651749021270e-13      -1.298258641368e-12       0.000000000000e+00       2.011784040120e-16       1.400230244385e-17       6.338865400546e-18 
 2299       1.440216301002e-11       7.605197597769e-13      -1.303502306724e-12       0.000000000000e+00       2.007621688459e-16       1.388055809183e-17       6.300976967333e-18 
 2300       1.440742663515e-11       7.558228148477e-13      -1.308480446367e-12       0.000000000000e+00       2.003468829785e-16       1.376073163268e-17       6.261035428575e-18 
 2301       1.441295855993e-11       7.510856047909e-13      -1.313193935281e-12       0.000000000000e+00       1.999325444344e-16       1.364286620773e-17       6.219094684993e-18 
 2302       1.441874313108e-11       7.463096726476e-13      -1.317643653331e-12       0.000000000000e+00       1.995191512208e-16       1.352700509426e-17       6.175208838343e-18 
 2303       1.442476463907e-11       7.414965670547e-13      -1.321830485276e-12       0.000000000000e+00       1.991067013270e-16       1.341319170558e-17       6.129432191647e-18 
 2304       1.443100731806e-11       7.366478422511e-13      -1.325755320766e-12       0.000000000000e+00       1.986951927253e-16       1.330146959123e-17       6.081819249410e-18 
 2305       1.443745534586e-11       7.317650580839e-13      -1.329419054357e-12       0.000000000000e+00       1.982846233702e-16       1.319188243713e-17       6.032424717847e-18 
 2306       1.444409284384e-11       7.268497800143e-13      -1.332822585512e-12       0.000000000000e+00       1.978749911985e-16       1.308447406563e-17       5.981303505104e-18 
 2307       1.445090387690e-11       7.219035791242e-13      -1.335966818607e-12       0.000000000000e+00       1.974662941296e-16       1.297928843578e-17       5.928510721483e-18 
 2308       1.445787245336e-11       7.169280321219e-13      -1.338852662939e-12       0.000000000000e+00       1.970585300653e-16       1.287636964337e-17       5.874101679663e-18 
 2309       1.446498252494e-11       7.119247213484e-13      -1.341481032730e-12       0.000000000000e+00       1.966516968897e-16       1.277576192113e-17       5.818131894926e-18 
 2310       1.447221798669e-11       7.068952347837e-13      -1.343852847135e-12       0.000000000000e+00       1.962457924693e-16       1.267750963884e-17       5.760657085377e-18 
 2311       1.447956267693e-11       7.018411660528e-13      -1.345969030246e-12       0.000000000000e+00       1.958408146527e-16       1.258165730349e-17       5.701733172171e-18 
 2312       1.448700037716e-11       6.967641144318e-13      -1.347830511099e-12       0.000000000000e+00       1.954367612710e-16       1.248824955942e-17       5.641416279732e-18 
 2313       1.449451481203e-11       6.916656848543e-13      -1.349438223681e-12       0.000000000000e+00       1.950336301375e-16       1.239733118847e-17       5.579762735980e-18 
 2314       1.450208964928e-11       6.865474879172e-13      -1.350793106932e-12       0.000000000000e+00       1.946314190479e-16       1.230894711009e-17       5.516829072551e-18 
 2315       1.450970849964e-11       6.814111398873e-13      -1.351896104757e-12       0.000000000000e+00       1.942301257797e-16       1.222314238153e-17       5.452672025023e-18 
 2316       1.451735491683e-11       6.762582627068e-13      -1.352748166027e-12       0.000000000000e+00       1.938297480931e-16       1.213996219794e-17       5.387348533137e-18 
 2317       1.452501239744e-11       6.710904840003e-13      -1.353350244588e-12       0.000000000000e+00       1.934302837302e-16       1.205945189253e-17       5.320915741022e-18 
 2318       1.453266438089e-11       6.659094370802e-13      -1.353703299263e-12       0.000000000000e+00       1.930317304152e-16       1.198165693673e-17       5.253430997417e-18 
 2319       1.454029424938e-11       6.607167609532e-13      -1.353808293864e-12       0.000000000000e+00       1.926340858546e-16       1.190662294030e-17       5.184951855895e-18 
 2320       1.454788532782e-11       6.555141003265e-13      -1.353666197192e-12       0.000000000000e+00       1.922373477369e-16       1.183439565148e-17       5.115536075084e-18 
 2321       1.455542088374e-11       6.503031056136e-13      -1.353277983049e-12       0.000000000000e+00       1.918415137326e-16       1.176502095715e-17       5.045241618893e-18 
 2322       1.456288412730e-11       6.450854329411e-13      -1.352644630236e-12       0.000000000000e+00       1.914465814944e-16       1.169854488297e-17       4.974126656736e-18 
 2323       1.457025821114e-11       6.398627441540e-13      -1.351767122568e-12       0.000000000000e+00       1.910525486571e-16       1.163501359349e-17       4.902249563751e-18 
 2324       1.457752623038e-11       6.346367068226e-13      -1.350646448872e-12       0.000000000000e+00       1.906594128372e-16       1.157447339234e-17       4.829668921027e-18 
 2325       1.458467122255e-11       6.294089942483e-13      -1.349283603000e-12       0.000000000000e+00       1.902671716334e-16       1.151697072233e-17       4.756443515823e-18 
 2326       1.459167616749e-11       6.241812854698e-13      -1.347679583828e-12       0.000000000000e+00       1.898758226264e-16       1.146255216562e-17       4.682632341799e-18 
 2327       1.459852398734e-11       6.189552652693e-13      -1.345835395269e-12       0.000000000000e+00       1.894853633787e-16       1.141126444385e-17       4.608294599229e-18 
 2328       1.460519754644e-11       6.137326241784e-13      -1.343752046273e-12       0.000000000000e+00       1.890957914348e-16       1.136315441829e-17       4.533489695233e-18 
 2329       1.461167965129e-11       6.085150584846e-13      -1.341430550836e-12       0.000000000000e+00       1.887071043210e-16       1.131826908998e-17       4.458277243996e-18 
 2330       1.461795305048e-11       6.033042702375e-13      -1.338871928006e-12       0.000000000000e+00       1.883192995455e-16       1.127665559985e-17       4.382717066989e-18 
 2331       1.462400043463e-11       5.981019672545e-13      -1.336077201888e-12       0.000000000000e+00       1.879323745985e-16       1.123836122891e-17       4.306869193200e-18 
 2332       1.462980443632e-11       5.929098631272e-13      -1.333047401651e-12       0.000000000000e+00       1.875463269518e-16       1.120343339835e-17       4.230793859347e-18 
 2333       1.463534763003e-11       5.877296772277e-13      -1.329783561532e-12       0.000000000000e+00       1.871611540591e-16       1.117191966970e-17       4.154551510111e-18 
 2334       1.464061253211e-11       5.825631347147e-13      -1.326286720845e-12       0.000000000000e+00       1.867768533558e-16       1.114386774496e-17       4.078202798351e-18 
 2335       1.464558160067e-11       5.774119665393e-13      -1.322557923984e-12       0.000000000000e+00       1.863934222591e-16       1.111932546677e-17       4.001808585333e-18 
 2336       1.465023723554e-11       5.722779094516e-13      -1.318598220431e-12       0.000000000000e+00       1.860108581679e-16       1.109834081852e-17       3.925429940951e-18 
 2337       1.465456177822e-11       5.671627060066e-13      -1.314408664761e-12       0.000000000000e+00       1.856291584628e-16       1.108096192451e-17       3.849128143949e-18 
 2338       1.465853934110e-11       5.620679843497e-13      -1.309990744608e-12       0.000000000000e+00       1.852483206501e-16       1.106721877464e-17       3.772960740604e-18 
 2339       1.466216130777e-11       5.569948967371e-13      -1.305347667475e-12       0.000000000000e+00       1.848683427942e-16       1.105706827318e-17       3.696969693342e-18 
 2340       1.466542086706e-11       5.519444787640e-13      -1.300483081994e-12       0.000000000000e+00       1.844892230880e-16       1.105044884614e-17       3.621193158350e-18 
 2341       1.466831118681e-11       5.469177693833e-13      -1.295400650714e-12       0.000000000000e+00       1.841109597087e-16       1.104729868527e-17       3.545669420517e-18 
 2342       1.467082541386e-11       5.419158109091e-13      -1.290104050113e-12       0.000000000000e+00       1.837335508183e-16       1.104755574776e-17       3.470436893571e-18 
 2343       1.467295667403e-11       5.369396490203e-13      -1.284596970621e-12       0.000000000000e+00       1.833569945632e-16       1.105115775600e-17       3.395534120215e-18 
 2344       1.467469807211e-11       5.319903327638e-13      -1.278883116626e-12       0.000000000000e+00       1.829812890744e-16       1.105804219731e-17       3.320999772263e-18 
 2345       1.467604269182e-11       5.270689145586e-13      -1.272966206497e-12       0.000000000000e+00       1.826064324671e-16       1.106814632370e-17       3.246872650778e-18 
 2346       1.467698359579e-11       5.221764501987e-13      -1.266849972595e-12       0.000000000000e+00       1.822324228412e-16       1.108140715159e-17       3.173191686207e-18 
 2347       1.467751382556e-11       5.173139988570e-13      -1.260538161290e-12       0.000000000000e+00       1.818592582811e-16       1.109776146156e-17       3.099995938522e-18 
 2348       1.467762640153e-11       5.124826230888e-13      -1.254034532976e-12       0.000000000000e+00       1.814869368555e-16       1.111714579811e-17       3.027324597351e-18 
 2349       1.467731432295e-11       5.076833888348e-13      -1.247342862086e-12       0.000000000000e+00       1.811154566174e-16       1.113949646935e-17       2.955216982118e-18 
 2350       1.467657056791e-11       5.029173654256e-13      -1.240466937109e-12       0.000000000000e+00       1.807448156044e-16       1.116474954680e-17       2.883712542180e-18 
 2351       1.467538809329e-11       4.981856255841e-13      -1.233410560604e-12       0.000000000000e+00       1.803750118384e-16       1.119284086510e-17       2.812850856962e-18 
 2352       1.467375983479e-11       4.934892454300e-13      -1.226177549214e-12       0.000000000000e+00       1.800060433254e-16       1.122370602176e-17       2.742671636094e-18 
 2353       1.467167870684e-11       4.888293044826e-13      -1.218771733684e-12       0.000000000000e+00       1.796379080561e-16       1.125728037688e-17       2.673214719550e-18 
 2354       1.466913760262e-11       4.842068856645e-13      -1.211196958876e-12       0.000000000000e+00       1.792706040051e-16       1.129349905293e-17       2.604520077781e-18 
 2355       1.466612939405e-11       4.796230753055e-13      -1.203457083782e-12       0.000000000000e+00       1.789041291317e-16       1.133229693448e-17       2.536627811855e-18 
 2356       1.466264693173e-11       4.750789631455e-13      -1.195555981542e-12       0.000000000000e+00       1.785384813791e-16       1.137360866789e-17       2.469578153592e-18 
 2357       1.465868304496e-11       4.705756423384e-13      -1.187497539458e-12       0.000000000000e+00       1.781736586749e-16       1.141736866115e-17       2.403411465702e-18 
 2358       1.465423054166e-11       4.661142094557e-13      -1.179285659011e-12       0.000000000000e+00       1.778096589309e-16       1.146351108351e-17       2.338168241918e-18 
 2359       1.464928220843e-11       4.616957644896e-13      -1.170924255872e-12       0.000000000000e+00       1.774464800431e-16       1.151196986531e-17       2.273889107140e-18 
 2360       1.464383081045e-11       4.573214108569e-13      -1.162417259925e-12       0.000000000000e+00       1.770841198916e-16       1.156267869768e-17       2.210614817563e-18 
 2361       1.463786909151e-11       4.529922554023e-13      -1.153768615273e-12       0.000000000000e+00       1.767225763408e-16       1.161557103230e-17       2.148386260820e-18 
 2362       1.463138977396e-11       4.487094084020e-13      -1.144982280263e-12       0.000000000000e+00       1.763618472389e-16       1.167058008110e-17       2.087244456118e-18 
 2363       1.462438555871e-11       4.444739835672e-13      -1.136062227493e-12       0.000000000000e+00       1.760019304188e-16       1.172763881605e-17       2.027230554369e-18 
 2364       1.461684912518e-11       4.402870980477e-13      -1.127012443831e-12       0.000000000000e+00       1.756428236968e-16       1.178667996890e-17       1.968385838337e-18 
 2365       1.460877313132e-11       4.361498724352e-13      -1.117836930434e-12       0.000000000000e+00       1.752845248739e-16       1.184763603087e-17       1.910751722764e-18 
 2366       1.460015021354e-11       4.320634307668e-13      -1.108539702755e-12       0.000000000000e+00       1.749270317347e-16       1.191043925245e-17       1.854369754514e-18 
 2367       1.459097298672e-11       4.280289005290e-13      -1.099124790566e-12       0.000000000000e+00       1.745703420480e-16       1.197502164310e-17       1.799281612707e-18 
 2368       1.458123404420e-11       4.240474126606e-13      -1.089596237970e-12       0.000000000000e+00       1.742144535667e-16       1.204131497103e-17       1.745529108855e-18 
 2369       1.457092595771e-11       4.201201015566e-13      -1.079958103415e-12       0.000000000000e+00       1.738593640275e-16       1.210925076289e-17       1.693154187001e-18 
 2370       1.456004127739e-11       4.162481050714e-13      -1.070214459715e-12       0.000000000000e+00       1.735050711512e-16       1.217876030356e-17       1.642198923853e-18 
 2371       1.454857253177e-11       4.124325645228e-13      -1.060369394057e-12       0.000000000000e+00       1.731515726425e-16       1.224977463588e-17       1.592705528923e-18 
