# dimensionless total lensed [l(l+1)/2pi] C_l's
# for l=2 to 2500, i.e. number of multipoles equal to 2499
#
# -> if you prefer output in CAMB/HealPix/LensPix units/order, set 'format' to 'camb' in input file
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (phi), these are C_l^phi-phi for the lensing potential.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:TE                     5:BB                     6:phiphi                 7:TPhi                   8:Ephi               
 1995       3.112062038751e-11       1.202895417042e-12      -2.442437572648e-12       6.586417007993e-15       3.858846286103e-16       1.142993777583e-16      -1.255887597831e-17 
 1996       3.112382178985e-11       1.195882085663e-12      -2.441979883991e-12       6.580125390870e-15       3.850221926534e-16       1.141872352169e-16      -1.247014945645e-17 
 1997       3.112694092844e-11       1.188844879457e-12      -2.441143296827e-12       6.573850300891e-15       3.841619373942e-16       1.140691423221e-16      -1.238020553332e-17 
 1998       3.112995574740e-11       1.181785933957e-12      -2.439930111092e-12       6.567591274828e-15       3.833038571963e-16       1.139451705638e-16      -1.228903598663e-17 
 1999       3.113284410307e-11       1.174707393368e-12      -2.438342639324e-12       6.561347847322e-15       3.824479463675e-16       1.138153917700e-16      -1.219663257100e-17 
 2000       3.113558376392e-11       1.167611410578e-12      -2.436383206683e-12       6.555119550883e-15       3.815941991601e-16       1.136798781064e-16      -1.210298701790e-17 
 2001       3.113815241044e-11       1.160500147170e-12      -2.434054150966e-12       6.548905915884e-15       3.807426097705e-16       1.135387020775e-16      -1.200809103567e-17 
 2002       3.114052763503e-11       1.153375773432e-12      -2.431357822626e-12       6.542706470564e-15       3.798931723395e-16       1.133919365270e-16      -1.191193630945e-17 
 2003       3.114268694187e-11       1.146240468367e-12      -2.428296584786e-12       6.536520741018e-15       3.790458809519e-16       1.132396546378e-16      -1.181451450120e-17 
 2004       3.114460774683e-11       1.139096419705e-12      -2.424872813263e-12       6.530348251197e-15       3.782007296364e-16       1.130819299330e-16      -1.171581724964e-17 
 2005       3.114626737736e-11       1.131945823916e-12      -2.421088896576e-12       6.524188522909e-15       3.773577123659e-16       1.129188362759e-16      -1.161583617024e-17 
 2006       3.114764307239e-11       1.124790886215e-12      -2.416947235970e-12       6.518041075810e-15       3.765168230569e-16       1.127504478707e-16      -1.151456285518e-17 
 2007       3.114871198218e-11       1.117633820580e-12      -2.412450245431e-12       6.511905427405e-15       3.756780555697e-16       1.125768392629e-16      -1.141198887337e-17 
 2008       3.114945116825e-11       1.110476849756e-12      -2.407600351703e-12       6.505781093044e-15       3.748414037083e-16       1.123980853396e-16      -1.130810577036e-17 
 2009       3.114983760326e-11       1.103322205272e-12      -2.402399994304e-12       6.499667585920e-15       3.740068612204e-16       1.122142613301e-16      -1.120290506835e-17 
 2010       3.114984817091e-11       1.096172127448e-12      -2.396851625547e-12       6.493564417064e-15       3.731744217969e-16       1.120254428063e-16      -1.109637826618e-17 
 2011       3.114945966579e-11       1.089028865406e-12      -2.390957710553e-12       6.487471095347e-15       3.723440790724e-16       1.118317056832e-16      -1.098851683928e-17 
 2012       3.114864879331e-11       1.081894677084e-12      -2.384720727270e-12       6.481387127470e-15       3.715158266248e-16       1.116331262192e-16      -1.087931223964e-17 
 2013       3.114739216961e-11       1.074771829243e-12      -2.378143166489e-12       6.475312017969e-15       3.706896579749e-16       1.114297810165e-16      -1.076875589582e-17 
 2014       3.114566632137e-11       1.067662597480e-12      -2.371227531865e-12       6.469245269205e-15       3.698655665871e-16       1.112217470221e-16      -1.065683921286e-17 
 2015       3.114344768578e-11       1.060569266240e-12      -2.363976339929e-12       6.463186381367e-15       3.690435458686e-16       1.110091015272e-16      -1.054355357236e-17 
 2016       3.114071261040e-11       1.053494128822e-12      -2.356392120108e-12       6.457134852466e-15       3.682235891696e-16       1.107919221689e-16      -1.042889033232e-17 
 2017       3.113743735304e-11       1.046439487397e-12      -2.348477414741e-12       6.451090178333e-15       3.674056897833e-16       1.105702869294e-16      -1.031284082725e-17 
 2018       3.113359808167e-11       1.039407653012e-12      -2.340234779099e-12       6.445051852616e-15       3.665898409456e-16       1.103442741374e-16      -1.019539636805e-17 
 2019       3.112917087430e-11       1.032400945607e-12      -2.331666781398e-12       6.439019366776e-15       3.657760358351e-16       1.101139624682e-16      -1.007654824201e-17 
 2020       3.112413171886e-11       1.025421694019e-12      -2.322776002818e-12       6.432992210088e-15       3.649642675732e-16       1.098794309439e-16      -9.956287712803e-18 
 2021       3.111845651313e-11       1.018472236001e-12      -2.313565037523e-12       6.426969869634e-15       3.641545292235e-16       1.096407589342e-16      -9.834606020456e-18 
 2022       3.111212106459e-11       1.011554918226e-12      -2.304036492673e-12       6.420951830303e-15       3.633468137926e-16       1.093980261568e-16      -9.711494381306e-18 
 2023       3.110510109030e-11       1.004672096301e-12      -2.294192988444e-12       6.414937574787e-15       3.625411142289e-16       1.091513126775e-16      -9.586943987988e-18 
 2024       3.109737221685e-11       9.978261347775e-13      -2.284037158045e-12       6.408926583576e-15       3.617374234234e-16       1.089006989113e-16      -9.460946009412e-18 
 2025       3.108890998018e-11       9.910194071620e-13      -2.273571647736e-12       6.402918334961e-15       3.609357342093e-16       1.086462656220e-16      -9.333491590730e-18 
 2026       3.107969273440e-11       9.842540960266e-13      -2.262799610982e-12       6.396912337276e-15       3.601360398309e-16       1.083880957681e-16      -9.204585599084e-18 
 2027       3.106971040114e-11       9.775315917378e-13      -2.251726194786e-12       6.390908225914e-15       3.593383353540e-16       1.081262800515e-16      -9.074287969434e-18 
 2028       3.105895578315e-11       9.708530894051e-13      -2.240357064129e-12       6.384905667005e-15       3.585426162657e-16       1.078609114096e-16      -8.942672657383e-18 
 2029       3.104742166118e-11       9.642197883923e-13      -2.228697908838e-12       6.378904325234e-15       3.577488780061e-16       1.075920831743e-16      -8.809813920909e-18 
 2030       3.103510079393e-11       9.576328923232e-13      -2.216754443619e-12       6.372903863835e-15       3.569571159681e-16       1.073198890730e-16      -8.675786320739e-18 
 2031       3.102198591802e-11       9.510936090857e-13      -2.204532408085e-12       6.366903944588e-15       3.561673254975e-16       1.070444232291e-16      -8.540664720725e-18 
 2032       3.100806974799e-11       9.446031508377e-13      -2.192037566791e-12       6.360904227823e-15       3.553795018929e-16       1.067657801618e-16      -8.404524288223e-18 
 2033       3.099334497626e-11       9.381627340115e-13      -2.179275709266e-12       6.354904372410e-15       3.545936404055e-16       1.064840547875e-16      -8.267440494469e-18 
 2034       3.097780427311e-11       9.317735793193e-13      -2.166252650040e-12       6.348904035764e-15       3.538097362392e-16       1.061993424197e-16      -8.129489114955e-18 
 2035       3.096144028665e-11       9.254369117578e-13      -2.152974228681e-12       6.342902873839e-15       3.530277845505e-16       1.059117387697e-16      -7.990746229804e-18 
 2036       3.094424564281e-11       9.191539606138e-13      -2.139446309824e-12       6.336900541130e-15       3.522477804481e-16       1.056213399471e-16      -7.851288224150e-18 
 2037       3.092621294528e-11       9.129259594684e-13      -2.125674783202e-12       6.330896690665e-15       3.514697189935e-16       1.053282424602e-16      -7.711191788513e-18 
 2038       3.090733477554e-11       9.067541462031e-13      -2.111665563680e-12       6.324890974010e-15       3.506935952003e-16       1.050325432167e-16      -7.570533919174e-18 
 2039       3.088760369278e-11       9.006397630039e-13      -2.097424591283e-12       6.318883041262e-15       3.499194040344e-16       1.047343395240e-16      -7.429391918555e-18 
 2040       3.086701223392e-11       8.945840563667e-13      -2.082957831232e-12       6.312872541051e-15       3.491471404138e-16       1.044337290897e-16      -7.287843395593e-18 
 2041       3.084555291355e-11       8.885882771026e-13      -2.068271273972e-12       6.306859120533e-15       3.483767992087e-16       1.041308100223e-16      -7.145966266117e-18 
 2042       3.082321822393e-11       8.826536803425e-13      -2.053370935206e-12       6.300842425396e-15       3.476083752414e-16       1.038256808314e-16      -7.003838753224e-18 
 2043       3.080000063496e-11       8.767815255422e-13      -2.038262855924e-12       6.294822099850e-15       3.468418632861e-16       1.035184404285e-16      -6.861539387660e-18 
 2044       3.077589259414e-11       8.709730764878e-13      -2.022953102438e-12       6.288797786630e-15       3.460772580688e-16       1.032091881273e-16      -6.719147008189e-18 
 2045       3.075088652657e-11       8.652296013003e-13      -2.007447766410e-12       6.282769126992e-15       3.453145542675e-16       1.028980236442e-16      -6.576740761977e-18 
 2046       3.072497483491e-11       8.595523724408e-13      -1.991752964888e-12       6.276735760712e-15       3.445537465119e-16       1.025850470990e-16      -6.434400104962e-18 
 2047       3.069814989935e-11       8.539426667157e-13      -1.975874840332e-12       6.270697326085e-15       3.437948293832e-16       1.022703590150e-16      -6.292204802238e-18 
 2048       3.067040407761e-11       8.484017652815e-13      -1.959819560650e-12       6.264653459922e-15       3.430377974145e-16       1.019540603199e-16      -6.150234928426e-18 
 2049       3.064172970489e-11       8.429309536499e-13      -1.943593319229e-12       6.258603797547e-15       3.422826450902e-16       1.016362523461e-16      -6.008570868049e-18 
 2050       3.061211909384e-11       8.375315216927e-13      -1.927202334964e-12       6.252547972799e-15       3.415293668463e-16       1.013170368314e-16      -5.867293315917e-18 
 2051       3.058156453458e-11       8.322047636474e-13      -1.910652852294e-12       6.246485618023e-15       3.407779570700e-16       1.009965159191e-16      -5.726483277495e-18 
 2052       3.055005829462e-11       8.269519781214e-13      -1.893951141229e-12       6.240416364078e-15       3.400284101000e-16       1.006747921588e-16      -5.586222069285e-18 
 2053       3.051759261888e-11       8.217744680978e-13      -1.877103497384e-12       6.234339840327e-15       3.392807202263e-16       1.003519685069e-16      -5.446591319197e-18 
 2054       3.048415972963e-11       8.166735409398e-13      -1.860116242012e-12       6.228255674638e-15       3.385348816898e-16       1.000281483269e-16      -5.307672966935e-18 
 2055       3.044975182648e-11       8.116505083961e-13      -1.842995722030e-12       6.222163493383e-15       3.377908886826e-16       9.970343539009e-17      -5.169549264362e-18 
 2056       3.041436108638e-11       8.067066866061e-13      -1.825748310060e-12       6.216062921434e-15       3.370487353480e-16       9.937793387606e-17      -5.032302775886e-18 
 2057       3.037797966356e-11       8.018433961044e-13      -1.808380404449e-12       6.209953582163e-15       3.363084157801e-16       9.905174837302e-17      -4.896016378833e-18 
 2058       3.034059968949e-11       7.970619618262e-13      -1.790898429312e-12       6.203835097441e-15       3.355699240238e-16       9.872498387840e-17      -4.760773263821e-18 
 2059       3.030221327294e-11       7.923637131125e-13      -1.773308834556e-12       6.197707087632e-15       3.348332540749e-16       9.839774579936e-17      -4.626656935141e-18 
 2060       3.026281249984e-11       7.877499837146e-13      -1.755618095913e-12       6.191569171595e-15       3.340983998801e-16       9.807013995326e-17      -4.493751211133e-18 
 2061       3.022238943336e-11       7.832221117995e-13      -1.737832714975e-12       6.185420966682e-15       3.333653553364e-16       9.774227256817e-17      -4.362140224559e-18 
 2062       3.018093611381e-11       7.787814399550e-13      -1.719959219221e-12       6.179262088732e-15       3.326341142916e-16       9.741425028336e-17      -4.231908422984e-18 
 2063       3.013844455865e-11       7.744293151946e-13      -1.702004162051e-12       6.173092152076e-15       3.319046705440e-16       9.708618014980e-17      -4.103140569149e-18 
 2064       3.009490676248e-11       7.701670889623e-13      -1.683974122819e-12       6.166910769528e-15       3.311770178425e-16       9.675816963066e-17      -3.975921741351e-18 
 2065       3.005031737042e-11       7.659958677470e-13      -1.665875519172e-12       6.160717607836e-15       3.304511502945e-16       9.643029207103e-17      -3.850312568008e-18 
 2066       3.000468171921e-11       7.619157629803e-13      -1.647714042551e-12       6.154512554446e-15       3.297270635956e-16       9.610248283857e-17      -3.726274738718e-18 
 2067       2.995800785306e-11       7.579266358317e-13      -1.629495218757e-12       6.148295551915e-15       3.290047538087e-16       9.577464244766e-17      -3.603744965945e-18 
 2068       2.991030385546e-11       7.540283461145e-13      -1.611224595296e-12       6.142066542570e-15       3.282842169562e-16       9.544667102284e-17      -3.482659702566e-18 
 2069       2.986157784925e-11       7.502207522842e-13      -1.592907741410e-12       6.135825468508e-15       3.275654490205e-16       9.511846829836e-17      -3.362955141554e-18 
 2070       2.981183799660e-11       7.465037114365e-13      -1.574550248103e-12       6.129572271593e-15       3.268484459431e-16       9.478993361770e-17      -3.244567215659e-18 
 2071       2.976109249911e-11       7.428770793051e-13      -1.556157728165e-12       6.123306893460e-15       3.261332036254e-16       9.446096593308e-17      -3.127431597084e-18 
 2072       2.970934959788e-11       7.393407102598e-13      -1.537735816202e-12       6.117029275512e-15       3.254197179280e-16       9.413146380500e-17      -3.011483697170e-18 
 2073       2.965661757351e-11       7.358944573048e-13      -1.519290168658e-12       6.110739358921e-15       3.247079846707e-16       9.380132540177e-17      -2.896658666069e-18 
 2074       2.960290474616e-11       7.325381720763e-13      -1.500826463846e-12       6.104437084625e-15       3.239979996329e-16       9.347044849901e-17      -2.782891392433e-18 
 2075       2.954821947566e-11       7.292717048407e-13      -1.482350401971e-12       6.098122393332e-15       3.232897585531e-16       9.313873047921e-17      -2.670116503087e-18 
 2076       2.949257016146e-11       7.260949044928e-13      -1.463867705156e-12       6.091795225515e-15       3.225832571290e-16       9.280606833125e-17      -2.558268362712e-18 
 2077       2.943596524278e-11       7.230076185536e-13      -1.445384117471e-12       6.085455521418e-15       3.218784910174e-16       9.247235864989e-17      -2.447281073522e-18 
 2078       2.937841319859e-11       7.200096931681e-13      -1.426905404958e-12       6.079103221047e-15       3.211754558341e-16       9.213749763533e-17      -2.337088474951e-18 
 2079       2.931992254770e-11       7.171009731040e-13      -1.408437355656e-12       6.072738264177e-15       3.204741471539e-16       9.180138109275e-17      -2.227624143325e-18 
 2080       2.926050184879e-11       7.142813017492e-13      -1.389985779631e-12       6.066360590349e-15       3.197745605107e-16       9.146390443178e-17      -2.118821391545e-18 
 2081       2.920015970047e-11       7.115505211097e-13      -1.371556508996e-12       6.059970138870e-15       3.190766913970e-16       9.112496266609e-17      -2.010613268769e-18 
 2082       2.913890474132e-11       7.089084718081e-13      -1.353155397946e-12       6.053566848813e-15       3.183805352644e-16       9.078445041286e-17      -1.902932560091e-18 
 2083       2.907674564997e-11       7.063549930813e-13      -1.334788322776e-12       6.047150659013e-15       3.176860875230e-16       9.044226189235e-17      -1.795711786218e-18 
 2084       2.901369114512e-11       7.038899227786e-13      -1.316461181912e-12       6.040721508074e-15       3.169933435417e-16       9.009829092740e-17      -1.688883203154e-18 
 2085       2.894974998558e-11       7.015130973597e-13      -1.298179895937e-12       6.034279334363e-15       3.163022986479e-16       8.975243094296e-17      -1.582378801878e-18 
 2086       2.888493097037e-11       6.992243518927e-13      -1.279950407615e-12       6.027824076011e-15       3.156129481279e-16       8.940457496563e-17      -1.476130308025e-18 
 2087       2.881924293872e-11       6.970235200523e-13      -1.261778681921e-12       6.021355670913e-15       3.149252872260e-16       8.905461562316e-17      -1.370069181564e-18 
 2088       2.875269477017e-11       6.949104341174e-13      -1.243670706063e-12       6.014874056727e-15       3.142393111454e-16       8.870244514401e-17      -1.264126616481e-18 
 2089       2.868529538455e-11       6.928849249698e-13      -1.225632489513e-12       6.008379170877e-15       3.135550150474e-16       8.834795535683e-17      -1.158233540456e-18 
 2090       2.861705374211e-11       6.909468220914e-13      -1.207670064028e-12       6.001870950548e-15       3.128723940517e-16       8.799103769004e-17      -1.052320614545e-18 
 2091       2.854797884353e-11       6.890959535629e-13      -1.189789483681e-12       5.995349332687e-15       3.121914432363e-16       8.763158317131e-17      -9.463182328598e-19 
 2092       2.847807972994e-11       6.873321460614e-13      -1.171996824886e-12       5.988814254006e-15       3.115121576373e-16       8.726948242712e-17      -8.401565222475e-19 
 2093       2.840736548305e-11       6.856552248588e-13      -1.154298186423e-12       5.982265650976e-15       3.108345322491e-16       8.690462568226e-17      -7.337653419703e-19 
 2094       2.833584522512e-11       6.840650138193e-13      -1.136699689465e-12       5.975703459833e-15       3.101585620240e-16       8.653690275936e-17      -6.270742833860e-19 
 2095       2.826352811907e-11       6.825613353979e-13      -1.119207477606e-12       5.969127616572e-15       3.094842418724e-16       8.616620307843e-17      -5.200126696278e-19 
 2096       2.819042336851e-11       6.811440106382e-13      -1.101827716883e-12       5.962538056951e-15       3.088115666625e-16       8.579241565639e-17      -4.125095552844e-19 
 2097       2.811654021775e-11       6.798128591705e-13      -1.084566595808e-12       5.955934716488e-15       3.081405312207e-16       8.541542910657e-17      -3.044937260801e-19 
 2098       2.804188795193e-11       6.785676992096e-13      -1.067430325391e-12       5.949317530462e-15       3.074711303310e-16       8.503513163824e-17      -1.958936985544e-19 
 2099       2.796647589700e-11       6.774083475533e-13      -1.050425139165e-12       5.942686433911e-15       3.068033587352e-16       8.465141105617e-17      -8.663771974228e-20 
 2100       2.789031341983e-11       6.763346195799e-13      -1.033557293217e-12       5.936041361635e-15       3.061372111327e-16       8.426415476011e-17       2.334623314556e-20 
 2101       2.781340992819e-11       6.753463292464e-13      -1.016833066210e-12       5.929382248193e-15       3.054726821809e-16       8.387324974435e-17       1.341304530431e-19 
 2102       2.773577487086e-11       6.744432890868e-13      -1.000258759410e-12       5.922709027903e-15       3.048097664944e-16       8.347858259722e-17       2.457875033490e-19 
 2103       2.765741773768e-11       6.736253102095e-13      -9.838406967145e-13       5.916021634841e-15       3.041484586455e-16       8.308003950066e-17       3.583902182460e-19 
 2104       2.757834914982e-11       6.728920440205e-13      -9.675845873765e-13       5.909320047030e-15       3.034887534992e-16       8.267754198766e-17       4.719886201056e-19 
 2105       2.749858413899e-11       6.722425061899e-13      -9.514936092812e-13       5.902604419326e-15       3.028306472216e-16       8.227115448769e-17       5.865404955230e-19 
 2106       2.741813889116e-11       6.716755493697e-13      -9.355703123865e-13       5.895874951454e-15       3.021741362784e-16       8.186097752859e-17       7.019803369176e-19 
 2107       2.733702965847e-11       6.711900211613e-13      -9.198172548227e-13       5.889131843907e-15       3.015192171003e-16       8.144711204701e-17       8.182423812915e-19 
 2108       2.725527275931e-11       6.707847641103e-13      -9.042370029012e-13       5.882375297946e-15       3.008658860828e-16       8.102965938889e-17       9.352606099236e-19 
 2109       2.717288457836e-11       6.704586156995e-13      -8.888321311238e-13       5.875605515602e-15       3.002141395863e-16       8.060872130998e-17       1.052968748064e-18 
 2110       2.708988156671e-11       6.702104083431e-13      -8.736052221914e-13       5.868822699674e-15       2.995639739360e-16       8.018439997634e-17       1.171300264631e-18 
 2111       2.700628024195e-11       6.700389693800e-13      -8.585588670135e-13       5.862027053735e-15       2.989153854217e-16       7.975679796479e-17       1.290188371900e-18 
 2112       2.692209718818e-11       6.699431210678e-13      -8.436956647170e-13       5.855218782128e-15       2.982683702980e-16       7.932601826345e-17       1.409566025205e-18 
 2113       2.683734905619e-11       6.699216805768e-13      -8.290182226551e-13       5.848398089970e-15       2.976229247841e-16       7.889216427223e-17       1.529365922628e-18 
 2114       2.675205256345e-11       6.699734599830e-13      -8.145291564170e-13       5.841565183151e-15       2.969790450638e-16       7.845533980329e-17       1.649520504696e-18 
 2115       2.666622449426e-11       6.700972662626e-13      -8.002310898362e-13       5.834720268337e-15       2.963367272855e-16       7.801564908158e-17       1.769961954076e-18 
 2116       2.657988169976e-11       6.702919012852e-13      -7.861266550000e-13       5.827863552966e-15       2.956959675617e-16       7.757319674529e-17       1.890622195267e-18 
 2117       2.649304109809e-11       6.705561618077e-13      -7.722184922585e-13       5.820995245257e-15       2.950567619699e-16       7.712808784639e-17       2.011432894297e-18 
 2118       2.640571967441e-11       6.708888394681e-13      -7.585092502336e-13       5.814115554204e-15       2.944191065514e-16       7.668042785109e-17       2.132325458416e-18 
 2119       2.631793448099e-11       6.712887207793e-13      -7.450015858281e-13       5.807224689578e-15       2.937829973122e-16       7.623032264036e-17       2.253231035793e-18 
 2120       2.622970263732e-11       6.717545871226e-13      -7.316981642348e-13       5.800322861932e-15       2.931484302224e-16       7.577787851039e-17       2.374080515207e-18 
 2121       2.614104133015e-11       6.722852147415e-13      -7.186016589453e-13       5.793410282597e-15       2.925154012164e-16       7.532320217312e-17       2.494804525744e-18 
 2122       2.605196781360e-11       6.728793747355e-13      -7.057147517596e-13       5.786487163686e-15       2.918839061926e-16       7.486640075674e-17       2.615333436491e-18 
 2123       2.596249940923e-11       6.735358330540e-13      -6.930401327947e-13       5.779553718092e-15       2.912539410137e-16       7.440758180613e-17       2.735597356232e-18 
 2124       2.587265350612e-11       6.742533504896e-13      -6.805805004937e-13       5.772610159492e-15       2.906255015064e-16       7.394685328342e-17       2.855526133138e-18 
 2125       2.578244756095e-11       6.750306826722e-13      -6.683385616350e-13       5.765656702347e-15       2.899985834612e-16       7.348432356843e-17       2.975049354469e-18 
 2126       2.569189909807e-11       6.758665800626e-13      -6.563170313416e-13       5.758693561901e-15       2.893731826328e-16       7.302010145922e-17       3.094096346260e-18 
 2127       2.560102570960e-11       6.767597879462e-13      -6.445186330895e-13       5.751720954184e-15       2.887492947398e-16       7.255429617253e-17       3.212596173023e-18 
 2128       2.550984505550e-11       6.777090464267e-13      -6.329460987174e-13       5.744739096013e-15       2.881269154644e-16       7.208701734432e-17       3.330477637436e-18 
 2129       2.541837486365e-11       6.787130904201e-13      -6.216021684354e-13       5.737748204991e-15       2.875060404529e-16       7.161837503023e-17       3.447669280043e-18 
 2130       2.532663292993e-11       6.797706496480e-13      -6.104895908342e-13       5.730748499510e-15       2.868866653151e-16       7.114847970610e-17       3.564099378943e-18 
 2131       2.523463711830e-11       6.808804486318e-13      -5.996111228943e-13       5.723740198749e-15       2.862687856247e-16       7.067744226844e-17       3.679695949488e-18 
 2132       2.514240536088e-11       6.820412066861e-13      -5.889695299946e-13       5.716723522679e-15       2.856523969187e-16       7.020537403495e-17       3.794386743977e-18 
 2133       2.504995565803e-11       6.832516379124e-13      -5.785675859221e-13       5.709698692060e-15       2.850374946982e-16       6.973238674501e-17       3.908099251350e-18 
 2134       2.495730607844e-11       6.845104511931e-13      -5.684080728804e-13       5.702665928444e-15       2.844240744273e-16       6.925859256015e-17       4.020760696883e-18 
 2135       2.486447475920e-11       6.858163501851e-13      -5.584937814990e-13       5.695625454177e-15       2.838121315340e-16       6.878410406458e-17       4.132298041882e-18 
 2136       2.477147990586e-11       6.871680333134e-13      -5.488275108424e-13       5.688577492395e-15       2.832016614094e-16       6.830903426565e-17       4.242637983379e-18 
 2137       2.467833979256e-11       6.885641937652e-13      -5.394120684192e-13       5.681522267032e-15       2.825926594083e-16       6.783349659439e-17       4.351706953824e-18 
 2138       2.458507276207e-11       6.900035194831e-13      -5.302502701910e-13       5.674460002814e-15       2.819851208485e-16       6.735760490594e-17       4.459431120784e-18 
 2139       2.449169722588e-11       6.914846931593e-13      -5.213449405816e-13       5.667390925264e-15       2.813790410113e-16       6.688147348013e-17       4.565736386631e-18 
 2140       2.439823166427e-11       6.930063922290e-13      -5.126989124858e-13       5.660315260703e-15       2.807744151412e-16       6.640521702187e-17       4.670548388243e-18 
 2141       2.430469462644e-11       6.945672888645e-13      -5.043150272789e-13       5.653233236249e-15       2.801712384457e-16       6.592895066176e-17       4.773792496695e-18 
 2142       2.421110473050e-11       6.961660499686e-13      -4.961961348254e-13       5.646145079818e-15       2.795695060956e-16       6.545278995648e-17       4.875393816955e-18 
 2143       2.411747993865e-11       6.978013349981e-13      -4.883444259324e-13       5.639051031526e-15       2.789692135276e-16       6.497683990481e-17       4.975287736687e-18 
 2144       2.402383537670e-11       6.994717894313e-13      -4.807594247065e-13       5.631951377972e-15       2.783703573547e-16       6.450116191247e-17       5.073451652039e-18 
 2145       2.393018549980e-11       7.011760512431e-13      -4.734399825011e-13       5.624846418193e-15       2.777729344621e-16       6.402580660259e-17       5.169873457964e-18 
 2146       2.383654481610e-11       7.029127530656e-13      -4.663849442182e-13       5.617736452280e-15       2.771769417047e-16       6.355082477997e-17       5.264541018756e-18 
 2147       2.374292788683e-11       7.046805221811e-13      -4.595931483005e-13       5.610621781387e-15       2.765823759070e-16       6.307626743126e-17       5.357442168018e-18 
 2148       2.364934932636e-11       7.064779805165e-13      -4.530634267230e-13       5.603502707726e-15       2.759892338631e-16       6.260218572522e-17       5.448564708635e-18 
 2149       2.355582380227e-11       7.083037446363e-13      -4.467946049842e-13       5.596379534571e-15       2.753975123366e-16       6.212863101289e-17       5.537896412744e-18 
 2150       2.346236603537e-11       7.101564257366e-13      -4.407855020983e-13       5.589252566259e-15       2.748072080609e-16       6.165565482779e-17       5.625425021702e-18 
 2151       2.336899079984e-11       7.120346296387e-13      -4.350349305863e-13       5.582122108190e-15       2.742183177386e-16       6.118330888619e-17       5.711138246058e-18 
 2152       2.327571292321e-11       7.139369567829e-13      -4.295416964682e-13       5.574988466831e-15       2.736308380418e-16       6.071164508722e-17       5.795023765520e-18 
 2153       2.318254728647e-11       7.158620022221e-13      -4.243045992539e-13       5.567851949714e-15       2.730447656121e-16       6.024071551318e-17       5.877069228931e-18 
 2154       2.308950882410e-11       7.178083556152e-13      -4.193224319356e-13       5.560712865438e-15       2.724600970603e-16       5.977057242965e-17       5.957262254233e-18 
 2155       2.299661252417e-11       7.197746012214e-13      -4.145939809789e-13       5.553571523671e-15       2.718768289667e-16       5.930126828579e-17       6.035590428441e-18 
 2156       2.290387342837e-11       7.217593178933e-13      -4.101180263145e-13       5.546428235152e-15       2.712949578806e-16       5.883285571448e-17       6.112041307609e-18 
 2157       2.281130663207e-11       7.237610790706e-13      -4.058933413302e-13       5.539283311689e-15       2.707144803208e-16       5.836538753257e-17       6.186602416806e-18 
 2158       2.271892728441e-11       7.257784527744e-13      -4.019186928619e-13       5.532137066163e-15       2.701353927751e-16       5.789891674105e-17       6.259261250082e-18 
 2159       2.262675058834e-11       7.278100016000e-13      -3.981928411858e-13       5.524989812531e-15       2.695576917003e-16       5.743349652529e-17       6.330005270438e-18 
 2160       2.253479180065e-11       7.298542827112e-13      -3.947145400097e-13       5.517841865819e-15       2.689813735227e-16       5.696918025524e-17       6.398821909797e-18 
 2161       2.244306623212e-11       7.319098478339e-13      -3.914825364648e-13       5.510693542134e-15       2.684064346371e-16       5.650602148562e-17       6.465698568975e-18 
 2162       2.235158924749e-11       7.339752432494e-13      -3.884955710973e-13       5.503545158658e-15       2.678328714078e-16       5.604407395616e-17       6.530622617649e-18 
 2163       2.226037626556e-11       7.360490097884e-13      -3.857523778597e-13       5.496397033650e-15       2.672606801678e-16       5.558339159178e-17       6.593581394330e-18 
 2164       2.216944275926e-11       7.381296828247e-13      -3.832516841031e-13       5.489249486450e-15       2.666898572189e-16       5.512402850280e-17       6.654562206331e-18 
 2165       2.207880425569e-11       7.402157922687e-13      -3.809922105681e-13       5.482102837478e-15       2.661203988320e-16       5.466603898517e-17       6.713552329735e-18 
 2166       2.198847633620e-11       7.423058625612e-13      -3.789726713769e-13       5.474957408236e-15       2.655523012468e-16       5.420947752065e-17       6.770539009371e-18 
 2167       2.189847463643e-11       7.443984126670e-13      -3.771917740250e-13       5.467813521308e-15       2.649855606715e-16       5.375439877705e-17       6.825509458779e-18 
 2168       2.180881484640e-11       7.464919560686e-13      -3.756482193722e-13       5.460671500362e-15       2.644201732833e-16       5.330085760839e-17       6.878450860181e-18 
 2169       2.171951271054e-11       7.485850007600e-13      -3.743407016349e-13       5.453531670153e-15       2.638561352281e-16       5.284890905517e-17       6.929350364454e-18 
 2170       2.163058402776e-11       7.506760492400e-13      -3.732679083776e-13       5.446394356520e-15       2.632934426202e-16       5.239860834452e-17       6.978195091096e-18 
 2171       2.154204465155e-11       7.527635985063e-13      -3.724285205041e-13       5.439259886393e-15       2.627320915427e-16       5.195001089043e-17       7.024972128198e-18 
 2172       2.145391048997e-11       7.548461400490e-13      -3.718212122495e-13       5.432128587786e-15       2.621720780473e-16       5.150317229399e-17       7.069668532415e-18 
