# total [l(l+1)/2pi] C_l's (units: [microK]^2)
# for l=2 to 3000, i.e. number of multipoles equal to 2999
#
# -> if you don't want to see such a header, set 'headers' to 'no' in input file
# -> for CMB lensing (d), these are C_l^dd for the deflection field.
#    Remember the conversion factors:
#    C_l^dd (deflection) = l(l+1) C_l^phi-phi
#    C_l^gg (shear/convergence) = 1/4 (l(l+1))^2 C_l^phi-phi
#
# 1:l     2:TT                     3:EE                     4:BB                     5:TE                     6:dd                     7:dT                     8:dE                 
 1192       1.121083658391e+03       1.526304661375e+01       0.000000000000e+00       5.231134073828e+00       4.557250431179e-09       2.643000466372e-07      -9.792554437905e-08 
 1193       1.116388422127e+03       1.543417516358e+01       0.000000000000e+00       5.793292147467e+00       4.550111294767e-09       2.760101596667e-07      -1.023061010288e-07 
 1194       1.111655121082e+03       1.560843113479e+01       0.000000000000e+00       6.337947924825e+00       4.542987804803e-09       2.877346971777e-07      -1.066689297245e-07 
 1195       1.106885476455e+03       1.578572665109e+01       0.000000000000e+00       6.864854316872e+00       4.535879880640e-09       2.994720421320e-07      -1.110134633032e-07 
 1196       1.102081221599e+03       1.596597317779e+01       0.000000000000e+00       7.373763053421e+00       4.528787435318e-09       3.112205621236e-07      -1.153391304007e-07 
 1197       1.097244102044e+03       1.614908152029e+01       0.000000000000e+00       7.864424680992e+00       4.521710375514e-09       3.229786093178e-07      -1.196453554364e-07 
 1198       1.092375875522e+03       1.633496182271e+01       0.000000000000e+00       8.336588560687e+00       4.514648601481e-09       3.347445203886e-07      -1.239315585978e-07 
 1199       1.087478311998e+03       1.652352356646e+01       0.000000000000e+00       8.790002866062e+00       4.507602006996e-09       3.465166164567e-07      -1.281971558260e-07 
 1200       1.082553193687e+03       1.671467556878e+01       0.000000000000e+00       9.224414580995e+00       4.500570479298e-09       3.582932030271e-07      -1.324415588001e-07 
 1201       1.077602315089e+03       1.690832598138e+01       0.000000000000e+00       9.639569497562e+00       4.493553899039e-09       3.700725699271e-07      -1.366641749224e-07 
 1202       1.072627483007e+03       1.710438228895e+01       0.000000000000e+00       1.003521221391e+01       4.486552140220e-09       3.818529912434e-07      -1.408644073026e-07 
 1203       1.067630516578e+03       1.730275130781e+01       0.000000000000e+00       1.041108613211e+01       4.479565070136e-09       3.936327252600e-07      -1.450416547434e-07 
 1204       1.062613247294e+03       1.750333918442e+01       0.000000000000e+00       1.076693345606e+01       4.472592549321e-09       4.054100143951e-07      -1.491953117246e-07 
 1205       1.057577519035e+03       1.770605139398e+01       0.000000000000e+00       1.110249518933e+01       4.465634431489e-09       4.171830851386e-07      -1.533247683883e-07 
 1206       1.052525188085e+03       1.791079273906e+01       0.000000000000e+00       1.141751113305e+01       4.458690563473e-09       4.289501479893e-07      -1.574294105231e-07 
 1207       1.047458054055e+03       1.811746822637e+01       0.000000000000e+00       1.171177710183e+01       4.451760821364e-09       4.407102718354e-07      -1.615086200963e-07 
 1208       1.042377651661e+03       1.832598571193e+01       0.000000000000e+00       1.198531733431e+01       4.444845219978e-09       4.524660246169e-07      -1.655617768892e-07 
 1209       1.037285456470e+03       1.853625328514e+01       0.000000000000e+00       1.223821416629e+01       4.437943805918e-09       4.642208804696e-07      -1.695882568607e-07 
 1210       1.032182953807e+03       1.874817839210e+01       0.000000000000e+00       1.247055100467e+01       4.431056621582e-09       4.759783497721e-07      -1.735874315880e-07 
 1211       1.027071638772e+03       1.896166783417e+01       0.000000000000e+00       1.268241233000e+01       4.424183705121e-09       4.877419792995e-07      -1.775586682515e-07 
 1212       1.021953016260e+03       1.917662776672e+01       0.000000000000e+00       1.287388369907e+01       4.417325090397e-09       4.995153523766e-07      -1.815013296191e-07 
 1213       1.016828600983e+03       1.939296369771e+01       0.000000000000e+00       1.304505174751e+01       4.410480806946e-09       5.113020890317e-07      -1.854147740314e-07 
 1214       1.011699917486e+03       1.961058048636e+01       0.000000000000e+00       1.319600419234e+01       4.403650879930e-09       5.231058461507e-07      -1.892983553858e-07 
 1215       1.006568500173e+03       1.982938234183e+01       0.000000000000e+00       1.332682983455e+01       4.396835330101e-09       5.349303176314e-07      -1.931514231218e-07 
 1216       1.001435893322e+03       2.004927282182e+01       0.000000000000e+00       1.343761856171e+01       4.390034173756e-09       5.467792345380e-07      -1.969733222050e-07 
 1217       9.963036511065e+02       2.027015483124e+01       0.000000000000e+00       1.352846135054e+01       4.383247422698e-09       5.586563652557e-07      -2.007633931122e-07 
 1218       9.911733376165e+02       2.049193062088e+01       0.000000000000e+00       1.359945026948e+01       4.376475084189e-09       5.705655156463e-07      -2.045209718157e-07 
 1219       9.860465268776e+02       2.071450178603e+01       0.000000000000e+00       1.365067848127e+01       4.369717160914e-09       5.825105292028e-07      -2.082453897679e-07 
 1220       9.809248028712e+02       2.093776926516e+01       0.000000000000e+00       1.368224024553e+01       4.362973650933e-09       5.944952872054e-07      -2.119359738860e-07 
 1221       9.758097595543e+02       2.116163333853e+01       0.000000000000e+00       1.369423092137e+01       4.356244547642e-09       6.065237088775e-07      -2.155920465362e-07 
 1222       9.707030008802e+02       2.138599362687e+01       0.000000000000e+00       1.368674696994e+01       4.349529839729e-09       6.185997515413e-07      -2.192129255185e-07 
 1223       9.656061408177e+02       2.161074909004e+01       0.000000000000e+00       1.365988595700e+01       4.342829511130e-09       6.307274107742e-07      -2.227979240511e-07 
 1224       9.605208033718e+02       2.183579802565e+01       0.000000000000e+00       1.361374655553e+01       4.336143540989e-09       6.429107205659e-07      -2.263463507547e-07 
 1225       9.554486226032e+02       2.206103806770e+01       0.000000000000e+00       1.354842854831e+01       4.329471903610e-09       6.551537534746e-07      -2.298575096369e-07 
 1226       9.503912426486e+02       2.228636618530e+01       0.000000000000e+00       1.346403283048e+01       4.322814568417e-09       6.674606207847e-07      -2.333307000771e-07 
 1227       9.453503177409e+02       2.251167868123e+01       0.000000000000e+00       1.336066141213e+01       4.316171499911e-09       6.798354726635e-07      -2.367652168101e-07 
 1228       9.403275122287e+02       2.273687119066e+01       0.000000000000e+00       1.323841742088e+01       4.309542657623e-09       6.922824983194e-07      -2.401603499110e-07 
 1229       9.353245005968e+02       2.296183867974e+01       0.000000000000e+00       1.309740510446e+01       4.302927996073e-09       7.048059261595e-07      -2.435153847795e-07 
 1230       9.303429674860e+02       2.318647544432e+01       0.000000000000e+00       1.293772983331e+01       4.296327464723e-09       7.174100239479e-07      -2.468296021238e-07 
 1231       9.253846077131e+02       2.341067510854e+01       0.000000000000e+00       1.275949810312e+01       4.289741007937e-09       7.300990989638e-07      -2.501022779455e-07 
 1232       9.204511262912e+02       2.363433062351e+01       0.000000000000e+00       1.256281753744e+01       4.283168564932e-09       7.428774981604e-07      -2.533326835234e-07 
 1233       9.155442384493e+02       2.385733426593e+01       0.000000000000e+00       1.234779689027e+01       4.276610069735e-09       7.557496083236e-07      -2.565200853978e-07 
 1234       9.106656696526e+02       2.407957763680e+01       0.000000000000e+00       1.211454604860e+01       4.270065451139e-09       7.687198562316e-07      -2.596637453549e-07 
 1235       9.058171556225e+02       2.430095166000e+01       0.000000000000e+00       1.186317603502e+01       4.263534632658e-09       7.817927088135e-07      -2.627629204110e-07 
 1236       9.010004423565e+02       2.452134658098e+01       0.000000000000e+00       1.159379901032e+01       4.257017532481e-09       7.949726733098e-07      -2.658168627964e-07 
 1237       8.962172861484e+02       2.474065196540e+01       0.000000000000e+00       1.130652827601e+01       4.250514063426e-09       8.082642974320e-07      -2.688248199397e-07 
 1238       8.914694536082e+02       2.495875669780e+01       0.000000000000e+00       1.100147827697e+01       4.244024132896e-09       8.216721695226e-07      -2.717860344522e-07 
 1239       8.867587216821e+02       2.517554898019e+01       0.000000000000e+00       1.067876460397e+01       4.237547642833e-09       8.352009187158e-07      -2.746997441115e-07 
 1240       8.820868776726e+02       2.539091633079e+01       0.000000000000e+00       1.033850399630e+01       4.231084489673e-09       8.488552150981e-07      -2.775651818460e-07 
 1241       8.774557192586e+02       2.560474558259e+01       0.000000000000e+00       9.980814344311e+00       4.224634564295e-09       8.626397698691e-07      -2.803815757188e-07 
 1242       8.728670545150e+02       2.581692288206e+01       0.000000000000e+00       9.605814692028e+00       4.218197751984e-09       8.765593355032e-07      -2.831481489115e-07 
 1243       8.683227019335e+02       2.602733368778e+01       0.000000000000e+00       9.213625239708e+00       4.211773932375e-09       8.906187059104e-07      -2.858641197089e-07 
 1244       8.638244904418e+02       2.623586276910e+01       0.000000000000e+00       8.804367346428e+00       4.205362979413e-09       9.048227165985e-07      -2.885287014821e-07 
 1245       8.593742594241e+02       2.644239420474e+01       0.000000000000e+00       8.378163532667e+00       4.198964761304e-09       9.191762448350e-07      -2.911411026732e-07 
 1246       8.549736578136e+02       2.664682144031e+01       0.000000000000e+00       7.935166590486e+00       4.192579171054e-09       9.336819467121e-07      -2.937006742877e-07 
 1247       8.506235387498e+02       2.684907759231e+01       0.000000000000e+00       7.475647282680e+00       4.186206218975e-09       9.483334244096e-07      -2.962073552477e-07 
 1248       8.463245578588e+02       2.704910549696e+01       0.000000000000e+00       6.999907677676e+00       4.179845942255e-09       9.631219390980e-07      -2.986612348385e-07 
 1249       8.420773735411e+02       2.724684768307e+01       0.000000000000e+00       6.508252140092e+00       4.173498374531e-09       9.780386627974e-07      -3.010624059270e-07 
 1250       8.378826469760e+02       2.744224637147e+01       0.000000000000e+00       6.000987335561e+00       4.167163545859e-09       9.930746780150e-07      -3.034109649796e-07 
 1251       8.337410421264e+02       2.763524347441e+01       0.000000000000e+00       5.478422235569e+00       4.160841482679e-09       1.008220977381e-06      -3.057070120807e-07 
 1252       8.296532257428e+02       2.782578059506e+01       0.000000000000e+00       4.940868122276e+00       4.154532207781e-09       1.023468463287e-06      -3.079506509506e-07 
 1253       8.256198673683e+02       2.801379902686e+01       0.000000000000e+00       4.388638593347e+00       4.148235740272e-09       1.038807947516e-06      -3.101419889639e-07 
 1254       8.216416393427e+02       2.819923975299e+01       0.000000000000e+00       3.822049566780e+00       4.141952095543e-09       1.054230150885e-06      -3.122811371676e-07 
 1255       8.177192168075e+02       2.838204344578e+01       0.000000000000e+00       3.241419285736e+00       4.135681285232e-09       1.069725702872e-06      -3.143682102998e-07 
 1256       8.138532777097e+02       2.856215046615e+01       0.000000000000e+00       2.647068323368e+00       4.129423317192e-09       1.085285141256e-06      -3.164033268074e-07 
 1257       8.100445028069e+02       2.873950086301e+01       0.000000000000e+00       2.039319587646e+00       4.123178195460e-09       1.100898911745e-06      -3.183866088652e-07 
 1258       8.062935756718e+02       2.891403437273e+01       0.000000000000e+00       1.418498326190e+00       4.116945920214e-09       1.116557367611e-06      -3.203181823936e-07 
 1259       8.026011826962e+02       2.908569041852e+01       0.000000000000e+00       7.849321310954e-01       4.110726487747e-09       1.132250769322e-06      -3.221981770777e-07 
 1260       7.989680130960e+02       2.925440810988e+01       0.000000000000e+00       1.389509437641e-01       4.104519890429e-09       1.147969284173e-06      -3.240267263853e-07 
 1261       7.953947589154e+02       2.942012624205e+01       0.000000000000e+00      -5.191129402691e-01       4.098326116672e-09       1.163702985916e-06      -3.258039675853e-07 
 1262       7.918821150316e+02       2.958278329539e+01       0.000000000000e+00      -1.188924866506e+00       4.092145150893e-09       1.179441854393e-06      -3.275300417668e-07 
 1263       7.884307791593e+02       2.974231743482e+01       0.000000000000e+00      -1.870147816659e+00       4.085976973485e-09       1.195175775162e-06      -3.292050938571e-07 
 1264       7.850414518551e+02       2.989866650929e+01       0.000000000000e+00      -2.562442403818e+00       4.079821560777e-09       1.210894539128e-06      -3.308292726406e-07 
 1265       7.817148365219e+02       3.005176805113e+01       0.000000000000e+00      -3.265466867627e+00       4.073678884997e-09       1.226587842171e-06      -3.324027307774e-07 
 1266       7.784516394138e+02       3.020155927556e+01       0.000000000000e+00      -3.978877069451e+00       4.067548914244e-09       1.242245284775e-06      -3.339256248217e-07 
 1267       7.752525696400e+02       3.034797708005e+01       0.000000000000e+00      -4.702326487552e+00       4.061431612445e-09       1.257856371653e-06      -3.353981152409e-07 
 1268       7.721183391701e+02       3.049095804377e+01       0.000000000000e+00      -5.435466212256e+00       4.055326939322e-09       1.273410511376e-06      -3.368203664340e-07 
 1269       7.690496628378e+02       3.063043842703e+01       0.000000000000e+00      -6.177944941125e+00       4.049234850358e-09       1.288897015997e-06      -3.381925467503e-07 
 1270       7.660472583460e+02       3.076635417071e+01       0.000000000000e+00      -6.929408974133e+00       4.043155296758e-09       1.304305100680e-06      -3.395148285087e-07 
 1271       7.631118462708e+02       3.089864089564e+01       0.000000000000e+00      -7.689502208831e+00       4.037088225414e-09       1.319623883320e-06      -3.407873880159e-07 
 1272       7.602441500666e+02       3.102723390209e+01       0.000000000000e+00      -8.457866135521e+00       4.031033578870e-09       1.334842384171e-06      -3.420104055856e-07 
 1273       7.574448960700e+02       3.115206816915e+01       0.000000000000e+00      -9.234139832432e+00       4.024991295285e-09       1.349949525469e-06      -3.431840655573e-07 
 1274       7.547148135047e+02       3.127307835416e+01       0.000000000000e+00      -1.001795996088e+01       4.018961308394e-09       1.364934131055e-06      -3.443085563151e-07 
 1275       7.520546344861e+02       3.139019879219e+01       0.000000000000e+00      -1.080896076046e+01       4.012943547475e-09       1.379784925998e-06      -3.453840703070e-07 
 1276       7.494650940251e+02       3.150336349540e+01       0.000000000000e+00      -1.160677404418e+01       4.006937937310e-09       1.394490536214e-06      -3.464108040634e-07 
 1277       7.469469300336e+02       3.161250615248e+01       0.000000000000e+00      -1.241102919368e+01       4.000944398149e-09       1.409039488094e-06      -3.473889582165e-07 
 1278       7.445008833282e+02       3.171756012812e+01       0.000000000000e+00      -1.322135315437e+01       3.994962845673e-09       1.423420208119e-06      -3.483187375191e-07 
 1279       7.421276976352e+02       3.181845846239e+01       0.000000000000e+00      -1.403737043061e+01       3.988993190956e-09       1.437621022480e-06      -3.492003508637e-07 
 1280       7.398281195946e+02       3.191513387019e+01       0.000000000000e+00      -1.485870308089e+01       3.983035340428e-09       1.451630156704e-06      -3.500340113020e-07 
 1281       7.376028987654e+02       3.200751874066e+01       0.000000000000e+00      -1.568497071297e+01       3.977089195839e-09       1.465435735265e-06      -3.508199360633e-07 
 1282       7.354527876291e+02       3.209554513663e+01       0.000000000000e+00      -1.651579047911e+01       3.971154654217e-09       1.479025781210e-06      -3.515583465744e-07 
 1283       7.333785415951e+02       3.217914479403e+01       0.000000000000e+00      -1.735077707119e+01       3.965231607837e-09       1.492388215771e-06      -3.522494684783e-07 
 1284       7.313809190048e+02       3.225824912132e+01       0.000000000000e+00      -1.818954271589e+01       3.959319944177e-09       1.505510857986e-06      -3.528935316537e-07 
 1285       7.294604819324e+02       3.233280190360e+01       0.000000000000e+00      -1.903170910162e+01       3.953419571716e-09       1.518384432077e-06      -3.534907723989e-07 
 1286       7.276169960994e+02       3.240279757433e+01       0.000000000000e+00      -1.987694331753e+01       3.947530498035e-09       1.531011646559e-06      -3.540414399858e-07 
 1287       7.258500241417e+02       3.246824337790e+01       0.000000000000e+00      -2.072492231376e+01       3.941652753411e-09       1.543398269202e-06      -3.545457902559e-07 
 1288       7.241591241842e+02       3.252914670479e+01       0.000000000000e+00      -2.157532100287e+01       3.935786365126e-09       1.555550133558e-06      -3.550040834857e-07 
 1289       7.225438498302e+02       3.258551509195e+01       0.000000000000e+00      -2.242781225586e+01       3.929931357429e-09       1.567473139231e-06      -3.554165844063e-07 
 1290       7.210037501521e+02       3.263735622312e+01       0.000000000000e+00      -2.328206689822e+01       3.924087751518e-09       1.579173252150e-06      -3.557835622236e-07 
 1291       7.195383696811e+02       3.268467792920e+01       0.000000000000e+00      -2.413775370595e+01       3.918255565508e-09       1.590656504841e-06      -3.561052906382e-07 
 1292       7.181472483971e+02       3.272748818857e+01       0.000000000000e+00      -2.499453940161e+01       3.912434814403e-09       1.601928996701e-06      -3.563820478649e-07 
 1293       7.168299217193e+02       3.276579512747e+01       0.000000000000e+00      -2.585208865035e+01       3.906625510070e-09       1.612996894269e-06      -3.566141166535e-07 
 1294       7.155859204956e+02       3.279960702034e+01       0.000000000000e+00      -2.671006405598e+01       3.900827661211e-09       1.623866431503e-06      -3.568017843082e-07 
 1295       7.144147709930e+02       3.282893229016e+01       0.000000000000e+00      -2.756812615694e+01       3.895041273336e-09       1.634543910054e-06      -3.569453427078e-07 
 1296       7.133159948874e+02       3.285377950881e+01       0.000000000000e+00      -2.842593342240e+01       3.889266348731e-09       1.645035699537e-06      -3.570450883260e-07 
 1297       7.122891092540e+02       3.287415739742e+01       0.000000000000e+00      -2.928314224829e+01       3.883502886437e-09       1.655348237810e-06      -3.571013222515e-07 
 1298       7.113336265571e+02       3.289007482671e+01       0.000000000000e+00      -3.013940695330e+01       3.877750882214e-09       1.665488031249e-06      -3.571143502078e-07 
 1299       7.104490546400e+02       3.290154081733e+01       0.000000000000e+00      -3.099437977495e+01       3.872010328518e-09       1.675461655023e-06      -3.570844825739e-07 
 1300       7.096348967154e+02       3.290856454025e+01       0.000000000000e+00      -3.184771086563e+01       3.866281214472e-09       1.685275753372e-06      -3.570120344042e-07 
 1301       7.088906513551e+02       3.291115531706e+01       0.000000000000e+00      -3.269904828861e+01       3.860563525835e-09       1.694937039880e-06      -3.568973254490e-07 
 1302       7.082158124803e+02       3.290932262035e+01       0.000000000000e+00      -3.354803801412e+01       3.854857244975e-09       1.704452297759e-06      -3.567406801745e-07 
 1303       7.076098693515e+02       3.290307607406e+01       0.000000000000e+00      -3.439432391534e+01       3.849162350842e-09       1.713828380120e-06      -3.565424277834e-07 
 1304       7.070723065584e+02       3.289242545382e+01       0.000000000000e+00      -3.523754776447e+01       3.843478818935e-09       1.723072210257e-06      -3.563029022351e-07 
 1305       7.066026040103e+02       3.287738068728e+01       0.000000000000e+00      -3.607734922877e+01       3.837806621278e-09       1.732190781920e-06      -3.560224422662e-07 
 1306       7.062002369259e+02       3.285795185449e+01       0.000000000000e+00      -3.691336586657e+01       3.832145726388e-09       1.741191159600e-06      -3.557013914109e-07 
 1307       7.058646758234e+02       3.283414918826e+01       0.000000000000e+00      -3.774523312334e+01       3.826496099244e-09       1.750080478803e-06      -3.553400980214e-07 
 1308       7.055953865104e+02       3.280598307446e+01       0.000000000000e+00      -3.857258432769e+01       3.820857701264e-09       1.758865946334e-06      -3.549389152885e-07 
 1309       7.053918300742e+02       3.277346405240e+01       0.000000000000e+00      -3.939505068746e+01       3.815230490269e-09       1.767554840577e-06      -3.544982012621e-07 
 1310       7.052534628716e+02       3.273660281519e+01       0.000000000000e+00      -4.021226128571e+01       3.809614420457e-09       1.776154511771e-06      -3.540183188715e-07 
 1311       7.051797365191e+02       3.269541021006e+01       0.000000000000e+00      -4.102384307678e+01       3.804009442375e-09       1.784672382299e-06      -3.534996359466e-07 
 1312       7.051700978828e+02       3.264989723876e+01       0.000000000000e+00      -4.182942088233e+01       3.798415502884e-09       1.793115946963e-06      -3.529425252379e-07 
 1313       7.052239890686e+02       3.260007505782e+01       0.000000000000e+00      -4.262861738736e+01       3.792832545135e-09       1.801492773271e-06      -3.523473644374e-07 
 1314       7.053408474121e+02       3.254595497901e+01       0.000000000000e+00      -4.342105313626e+01       3.787260508536e-09       1.809810501716e-06      -3.517145361994e-07 
 1315       7.055201054687e+02       3.248754846959e+01       0.000000000000e+00      -4.420634652887e+01       3.781699328722e-09       1.818076846061e-06      -3.510444281612e-07 
 1316       7.057611910038e+02       3.242486715272e+01       0.000000000000e+00      -4.498411381647e+01       3.776148937526e-09       1.826299593621e-06      -3.503374329636e-07 
 1317       7.060635269823e+02       3.235792280779e+01       0.000000000000e+00      -4.575396909785e+01       3.770609262948e-09       1.834486605550e-06      -3.495939482721e-07 
 1318       7.064265315593e+02       3.228672737079e+01       0.000000000000e+00      -4.651552431535e+01       3.765080229126e-09       1.842645817120e-06      -3.488143767972e-07 
 1319       7.068496180699e+02       3.221129293461e+01       0.000000000000e+00      -4.726838925087e+01       3.759561756304e-09       1.850785238011e-06      -3.479991263158e-07 
 1320       7.073321950190e+02       3.213163174943e+01       0.000000000000e+00      -4.801217152196e+01       3.754053760802e-09       1.858912952593e-06      -3.471486096919e-07 
 1321       7.078736660715e+02       3.204775622307e+01       0.000000000000e+00      -4.874647657779e+01       3.748556154987e-09       1.867037120214e-06      -3.462632448972e-07 
 1322       7.084734300426e+02       3.195967892132e+01       0.000000000000e+00      -4.947090769523e+01       3.743068847239e-09       1.875165975483e-06      -3.453434550326e-07 
 1323       7.091308808875e+02       3.186741256830e+01       0.000000000000e+00      -5.018506597491e+01       3.737591741923e-09       1.883307828559e-06      -3.443896683488e-07 
 1324       7.098453218468e+02       3.177097800450e+01       0.000000000000e+00      -5.088859139425e+01       3.732124761088e-09       1.891468933702e-06      -3.434022892092e-07 
 1325       7.106157068658e+02       3.167042815637e+01       0.000000000000e+00      -5.158128647096e+01       3.726667910160e-09       1.899647055705e-06      -3.423816104103e-07 
 1326       7.114408962999e+02       3.156582433213e+01       0.000000000000e+00      -5.226299395736e+01       3.721221213635e-09       1.907837797535e-06      -3.413278994514e-07 
 1327       7.123197424844e+02       3.145722828899e+01       0.000000000000e+00      -5.293355590604e+01       3.715784693459e-09       1.916036722278e-06      -3.402414274772e-07 
 1328       7.132510897185e+02       3.134470223403e+01       0.000000000000e+00      -5.359281366873e+01       3.710358369005e-09       1.924239352984e-06      -3.391224692924e-07 
 1329       7.142337742496e+02       3.122830882509e+01       0.000000000000e+00      -5.424060789516e+01       3.704942257049e-09       1.932441172524e-06      -3.379713033772e-07 
 1330       7.152666242576e+02       3.110811117171e+01       0.000000000000e+00      -5.487677853185e+01       3.699536371749e-09       1.940637623431e-06      -3.367882119023e-07 
 1331       7.163484598387e+02       3.098417283595e+01       0.000000000000e+00      -5.550116482103e+01       3.694140724624e-09       1.948824107758e-06      -3.355734807446e-07 
 1332       7.174780929901e+02       3.085655783335e+01       0.000000000000e+00      -5.611360529942e+01       3.688755324525e-09       1.956995986918e-06      -3.343273995018e-07 
 1333       7.186543275935e+02       3.072533063377e+01       0.000000000000e+00      -5.671393779712e+01       3.683380177620e-09       1.965148581539e-06      -3.330502615081e-07 
 1334       7.198759593998e+02       3.059055616233e+01       0.000000000000e+00      -5.730199943643e+01       3.678015287366e-09       1.973277171313e-06      -3.317423638496e-07 
 1335       7.211417760132e+02       3.045229980029e+01       0.000000000000e+00      -5.787762663073e+01       3.672660654487e-09       1.981376994838e-06      -3.304040073793e-07 
 1336       7.224505568751e+02       3.031062738590e+01       0.000000000000e+00      -5.844065508326e+01       3.667316276953e-09       1.989443249474e-06      -3.290354967329e-07 
 1337       7.238010732484e+02       3.016560521537e+01       0.000000000000e+00      -5.899091978607e+01       3.661982149953e-09       1.997471091183e-06      -3.276371403436e-07 
 1338       7.251920882018e+02       3.001730004369e+01       0.000000000000e+00      -5.952825501875e+01       3.656658265876e-09       2.005455634383e-06      -3.262092504581e-07 
 1339       7.266223565939e+02       2.986577908560e+01       0.000000000000e+00      -6.005249434737e+01       3.651344614284e-09       2.013391951794e-06      -3.247521431518e-07 
 1340       7.280906250571e+02       2.971111001640e+01       0.000000000000e+00      -6.056347062327e+01       3.646041181893e-09       2.021275074281e-06      -3.232661383440e-07 
 1341       7.295956319822e+02       2.955336097290e+01       0.000000000000e+00      -6.106101598193e+01       3.640747952544e-09       2.029099990706e-06      -3.217515598138e-07 
 1342       7.311361075022e+02       2.939260055431e+01       0.000000000000e+00      -6.154496184182e+01       3.635464907184e-09       2.036861647774e-06      -3.202087352155e-07 
 1343       7.327107734769e+02       2.922889782311e+01       0.000000000000e+00      -6.201513890322e+01       3.630192023839e-09       2.044554949876e-06      -3.186379960938e-07 
 1344       7.343183434765e+02       2.906232230596e+01       0.000000000000e+00      -6.247137714710e+01       3.624929277593e-09       2.052174758938e-06      -3.170396778998e-07 
 1345       7.359575227661e+02       2.889294399458e+01       0.000000000000e+00      -6.291350583394e+01       3.619676640563e-09       2.059715894267e-06      -3.154141200064e-07 
 1346       7.376270082901e+02       2.872083334666e+01       0.000000000000e+00      -6.334135350259e+01       3.614434081875e-09       2.067173132398e-06      -3.137616657239e-07 
 1347       7.393254886558e+02       2.854606128677e+01       0.000000000000e+00      -6.375474796912e+01       3.609201567641e-09       2.074541206935e-06      -3.120826623154e-07 
 1348       7.410516441179e+02       2.836869920719e+01       0.000000000000e+00      -6.415351632564e+01       3.603979060932e-09       2.081814808401e-06      -3.103774610130e-07 
 1349       7.428041465628e+02       2.818881896887e+01       0.000000000000e+00      -6.453748493919e+01       3.598766521757e-09       2.088988584083e-06      -3.086464170328e-07 
 1350       7.445816594924e+02       2.800649290228e+01       0.000000000000e+00      -6.490647945054e+01       3.593563907038e-09       2.096057137872e-06      -3.068898895913e-07 
 1351       7.463828380087e+02       2.782179380836e+01       0.000000000000e+00      -6.526032477307e+01       3.588371170586e-09       2.103015030113e-06      -3.051082419204e-07 
 1352       7.482063287974e+02       2.763479495932e+01       0.000000000000e+00      -6.559884509160e+01       3.583188263075e-09       2.109856777449e-06      -3.033018412836e-07 
 1353       7.500507701127e+02       2.744557009964e+01       0.000000000000e+00      -6.592186386124e+01       3.578015132017e-09       2.116576852662e-06      -3.014710589920e-07 
 1354       7.519147917609e+02       2.725419344687e+01       0.000000000000e+00      -6.622920380624e+01       3.572851721742e-09       2.123169684519e-06      -2.996162704193e-07 
 1355       7.537970150852e+02       2.706073969261e+01       0.000000000000e+00      -6.652068691883e+01       3.567697973368e-09       2.129629657615e-06      -2.977378550183e-07 
 1356       7.556960529492e+02       2.686528400331e+01       0.000000000000e+00      -6.679613445808e+01       3.562553824778e-09       2.135951112219e-06      -2.958361963365e-07 
 1357       7.576105097213e+02       2.666790202126e+01       0.000000000000e+00      -6.705536694870e+01       3.557419210599e-09       2.142128344114e-06      -2.939116820321e-07 
 1358       7.595389812593e+02       2.646866986541e+01       0.000000000000e+00      -6.729820417998e+01       3.552294062168e-09       2.148155604442e-06      -2.919647038895e-07 
 1359       7.614800548939e+02       2.626766413230e+01       0.000000000000e+00      -6.752446520451e+01       3.547178307519e-09       2.154027099547e-06      -2.899956578358e-07 
 1360       7.634323094132e+02       2.606496189694e+01       0.000000000000e+00      -6.773396833716e+01       3.542071871346e-09       2.159736990817e-06      -2.880049439561e-07 
 1361       7.653943150469e+02       2.586064071372e+01       0.000000000000e+00      -6.792653115381e+01       3.536974674988e-09       2.165279394525e-06      -2.859929665101e-07 
 1362       7.673646334504e+02       2.565477861727e+01       0.000000000000e+00      -6.810197049028e+01       3.531886636395e-09       2.170648381675e-06      -2.839601339476e-07 
 1363       7.693418767556e+02       2.544745339545e+01       0.000000000000e+00      -6.826014627280e+01       3.526807688699e-09       2.175838696232e-06      -2.819068425499e-07 
 1364       7.713248854487e+02       2.523874039788e+01       0.000000000000e+00      -6.840109352650e+01       3.521737836391e-09       2.180847922793e-06      -2.798334270334e-07 
 1365       7.733125523689e+02       2.502871470564e+01       0.000000000000e+00      -6.852489178087e+01       3.516677100293e-09       2.185674353460e-06      -2.777402091833e-07 
 1366       7.753037638036e+02       2.481745185796e+01       0.000000000000e+00      -6.863162136823e+01       3.511625499063e-09       2.190316272591e-06      -2.756275141699e-07 
 1367       7.772973994757e+02       2.460502785303e+01       0.000000000000e+00      -6.872136342543e+01       3.506583049173e-09       2.194771956776e-06      -2.734956705606e-07 
 1368       7.792923325322e+02       2.439151914891e+01       0.000000000000e+00      -6.879419989555e+01       3.501549764890e-09       2.199039674819e-06      -2.713450103338e-07 
 1369       7.812874295316e+02       2.417700266430e+01       0.000000000000e+00      -6.885021352950e+01       3.496525658262e-09       2.203117687719e-06      -2.691758688911e-07 
 1370       7.832815504323e+02       2.396155577942e+01       0.000000000000e+00      -6.888948788778e+01       3.491510739093e-09       2.207004248651e-06      -2.669885850707e-07 
